ndf-rt code 	 drugbank_ids with | as seperator  	 name
C51122	DB09314	SODIUM PERTECHNETATE (Tc 99m) 9MG/ML INJ [VA Product]
C35386	DB00443	BETAMETHASONE DIPROPIONATE 0.05% AUGMENTED LOTION [VA Product]
C50.68^24741^	DB00748	CARBINOXAMINE MALEATE 4MG/5ML SUSP,SA [VA Product]
C50.68^25352^	DB01161	CHLOROPROCAINE HCL 2% (PF) INJ [VA Product]
C50.68.19164	DB00497	OXYCODONE HCL 30MG TAB,SA [VA Product]
C43398	DB00557	HYDROXYZINE HCL 50MG TAB [VA Product]
C50.68.19163	DB00497	OXYCODONE HCL 15MG TAB,SA [VA Product]
C35382	DB00443	BETAMETHASONE DIPROPIONATE 0.05% AUGMENTED CREAM [VA Product]
C38238	DB01003	CROMOLYN NA 10MG/ML SOLN,INHL,2ML VIL [VA Product]
C40522	DB00199	ERYTHROMYCIN ESTOLATE 500MG TAB [VA Product]
C50.68^26352^	DB00814	MELOXICAM 10MG CAP [VA Product]
C44978	DB00722	LISINOPRIL 2.5MG TAB [VA Product]
C44980	DB00722	LISINOPRIL 2.5MG TAB,UD [VA Product]
C44994	DB01356	LITHIUM CARBONATE 150MG CAP [VA Product]
C44996	DB01356	LITHIUM CARBONATE 150MG CAP,UD [VA Product]
C44992	DB00722	LISINOPRIL 5MG TAB,UD [VA Product]
C44990	DB00722	LISINOPRIL 5MG TAB [VA Product]
C50.68^24460^	DB00586	DICLOFENAC NA 2% SOLN,TOP [VA Product]
C46452	DB01618	MOLINDONE HCL 5MG TAB [VA Product]
C35858	DB01091	BUTENAFINE HCL 1% CREAM,TOP [VA Product]
C39418	DB00937	DIETHYLPROPION HCL 75MG TAB,SA [VA Product]
C50.68^22403^	DB11300	THROMBIN 5000UNIT/VIL (HUMAN) SOLN,TOP [VA Product]
C37508	DB01211	CLARITHROMYCIN 187.5MG/5ML SUSP,ORAL [VA Product]
C37512	DB01211	CLARITHROMYCIN 250MG/5ML SUSP,ORAL [VA Product]
C44184	DB01064	ISOPROTERENOL HCL 0.2MG/ML INJ [VA Product]
C37542	DB01190	CLINDAMYCIN HCL 75MG CAP [VA Product]
C50.68^24093^	DB00982	ISOTRETINOIN (EQV-ABSORICA) 10MG CAP [VA Product]
C34588	DB00572	ATROPINE SO4 0.6MG TAB [VA Product]
C34590	DB00572	ATROPINE SO4 0.6MG TAB,SOLUBLE [VA Product]
C50.68^20753^	DB01050	IBUPROFEN 100MG/ML INJ,VIL,4ML [VA Product]
C38560	DB00250	DAPSONE 25MG TAB [VA Product]
C40532	DB00199	ERYTHROMYCIN LACTOBIONATE 500MG/VIL (PF) INJ IV [VA Product]
C40536	DB00199	ERYTHROMYCIN LACTOBIONATE 50MG/ML INJ IV [VA Product]
C40534	DB00199	ERYTHROMYCIN LACTOBIONATE 500MG/VIL INJ IV [VA Product]
C50328	DB00268	ROPINIROLE HCL 3MG TAB [VA Product]
C44714	DB00854	LEVORPHANOL TARTRATE 2MG TAB [VA Product]
C37018	DB00475	CHLORDIAZEPOXIDE HCL 5MG CAP [VA Product]
C50.68.19805	DB13906	ALOE VERA CREAM,TOP [VA Product]
C50.68^25005^	DB00563	METHOTREXATE 10MG/0.2ML AUTO INJECTOR [VA Product]
C50728	DB11080	SILVER NITRATE 25% SOLN,TOP [VA Product]
C48290	DB00059	PEGASPARGASE 750U/ML (PF) INJ,SOLN,5ML VIL [VA Product]
C50722	DB11080	SILVER NITRATE 0.5% SOLN,TOP [VA Product]
C50714	DB00203	SILDENAFIL CITRATE 50MG TAB [VA Product]
C38076	DB01394	COLCHICINE 0.65MG TAB [VA Product]
C274344	DB01223	AMINOPHYLLINE 60MG/ML SOLN,RTL [VA Product]
C47272	DB00184	NICOTINE POLACRILEX 4MG TAB,CHEWG GUM [VA Product]
C276071	DB00184	NICOTINE 23MG/24HRS PATCH [VA Product]
C274640	DB06803	NICLOSAMIDE 500MG TAB,CHEWABLE [VA Product]
C50.68^26269^	DB00986	GLYCOPYRROLATE 15.6MCG CAP,INHL,60 [VA Product]
C47254	DB00184	NICOTINE 11MG/24HRS PATCH [VA Product]
C44834	DB00281	LIDOCAINE HCL 0.5% (PF) INJ [VA Product]
C275002	DB01154	THIAMYLAL NA 10GM/VIL INJ [VA Product]
C274426	DB00277	THEOPHYLLINE 300MG CAP,SA (SLO-BID GYROCAPS) [VA Product]
C35734	DB00835	BROMPHENIRAMINE MALEATE 2MG/5ML ELIXIR [VA Product]
C35732	DB00835	BROMPHENIRAMINE MALEATE 2MG/5ML (SF & AF) ELIXIR [VA Product]
C274435	DB00277	THEOPHYLLINE 250MG CAP,SA (THEOVENT) [VA Product]
C23426287468938	DB00066	FOLLITROPIN BETA 900UNIT/1.08ML INJ [VA Product]
C53684	DB00495	ZIDOVUDINE 10MG/ML INJ [VA Product]
C274913	DB01599	PROBUCOL 500MG TAB [VA Product]
C38334	DB09131	CUPRIC CL 0.4MG/ML INJ [VA Product]
C39880	DB00757	DOLASETRON MESYLATE 100MG TAB [VA Product]
C39886	DB00757	DOLASETRON MESYLATE 50MG TAB [VA Product]
C39874	DB00204	DOFETILIDE 250MCG CAP,UD [VA Product]
C39872	DB00204	DOFETILIDE 250MCG CAP [VA Product]
C39878	DB00204	DOFETILIDE 500MCG CAP,UD [VA Product]
C39876	DB00204	DOFETILIDE 500MCG CAP [VA Product]
C39870	DB00204	DOFETILIDE 125MCG CAP,UD [VA Product]
C39868	DB00204	DOFETILIDE 125MCG CAP [VA Product]
C41608	DB00160	FREAMINE III 10% INJ [VA Product]
C41610	DB00160	FREAMINE III 10% INJ,BTL,500ML [VA Product]
C50.68^27149^	DB00367	LILETTA 52MG INSERT SA, INTRAUTERINE [VA Product]
C49100	DB00761	POTASSIUM CHLORIDE 10MEQ TAB [VA Product]
C49110	DB00761	POTASSIUM CHLORIDE 10MEQ TAB,SA,UD [VA Product]
C49104	DB00761	POTASSIUM CHLORIDE 10MEQ TAB,SA [VA Product]
C49102	DB00761	POTASSIUM CHLORIDE 10MEQ TAB,EC,SA [VA Product]
C37444	DB00565	CISATRACURIUM BESYLATE 10MG/ML INJ,SOLN [VA Product]
C50446	DB00936	SALICYLIC ACID 12%/COLLODION LIQUID,TOP [VA Product]
C37446	DB00565	CISATRACURIUM BESYLATE 2MG/ML INJ,SOLN [VA Product]
C50.68^21872^	DB01142	DOXEPIN 3MG TAB [VA Product]
C50.68^21873^	DB01142	DOXEPIN 3MG TAB,UD [VA Product]
C50.68.20386	DB00727	NITROGLYCERIN (QUALITY CARE) 0.4MG TAB,SUBLINGUAL,BTL,25 [VA Product]
C50.68.20380	DB00727	NITROGLYCERIN (GLENMARK) 0.4MG TAB,SUBLINGUAL [VA Product]
C47404	DB00727	NITROGLYCERIN 0.4MG TAB,SUBLINGUAL [VA Product]
C50.68.20384	DB00727	NITROGLYCERIN (QUALITY CARE) 0.4MG TAB,SUBLINGUAL [VA Product]
C47378	DB00727	NITROGLYCERIN (ABLE) 0.4MG TAB,SUBLINGUAL [VA Product]
C47406	DB00727	NITROGLYCERIN 0.4MG TAB,SUBLINGUAL,BTL,25 [VA Product]
C50.68.20387	DB00727	NITROGLYCERIN (GLENMARK) 0.4MG TAB,SUBLINGUAL,BTL,25 [VA Product]
C47400	DB00727	NITROGLYCERIN 0.3MG TAB,SUBLINGUAL [VA Product]
C50.68.20379	DB00727	NITROGLYCERIN (GLENMARK) 0.3MG TAB,SUBLINGUAL [VA Product]
C47376	DB00727	NITROGLYCERIN (ABLE) 0.3MG TAB,SUBLINGUAL [VA Product]
C47264	DB00184	NICOTINE 7MG/24HRS PATCH [VA Product]
C47260	DB00184	NICOTINE 21MG/24HRS PATCH [VA Product]
C47310	DB01115	NIFEDIPINE 20MG CAP [VA Product]
C47308	DB01115	NIFEDIPINE 10MG CAP,UD [VA Product]
C47306	DB01115	NIFEDIPINE 10MG CAP [VA Product]
C47288	DB01115	NIFEDIPINE (MYLAN-XL) 60MG SA TAB [VA Product]
C4967969761240	DB01115	NIFEDIPINE (WATSON-CC) 60MG SA TAB [VA Product]
C4969557811118	DB01115	NIFEDIPINE (EVQ-XL) 60MG TAB,SA,UD [VA Product]
C4970046453390	DB01115	NIFEDIPINE (EQV-CC) 60MG TAB,SA,UD [VA Product]
C47304	DB01115	NIFEDIPINE (TEVA-CC) 60MG TAB SA TAB [VA Product]
C4969525087126	DB01115	NIFEDIPINE (EVQ-XL) 60MG TAB,SA [VA Product]
C4969496638539	DB01115	NIFEDIPINE (EVQ-CC) 60MG TAB,SA,UD [VA Product]
C4969513860560	DB01115	NIFEDIPINE (EVQ-CC) 60MG TAB,SA [VA Product]
C4970041399954	DB01115	NIFEDIPINE (EQV-CC) 60MG TAB,SA [VA Product]
C47302	DB01115	NIFEDIPINE (TEVA-CC) 30MG TAB SA TAB [VA Product]
C4969508235543	DB01115	NIFEDIPINE (EVQ-CC) 30MG TAB,SA [VA Product]
C4969519099773	DB01115	NIFEDIPINE (EVQ-XL) 30MG TAB,SA [VA Product]
C4970027763863	DB01115	NIFEDIPINE (EQV-CC) 30MG TAB,SA [VA Product]
C4969490525471	DB01115	NIFEDIPINE (EVQ-CC) 30MG TAB,SA,UD [VA Product]
C4967947792247	DB01115	NIFEDIPINE (WATSON-CC) 30MG SA TAB [VA Product]
C47286	DB01115	NIFEDIPINE (MYLAN-XL) 30MG SA TAB [VA Product]
C4969552547879	DB01115	NIFEDIPINE (EVQ-XL) 30MG TAB,SA,UD [VA Product]
C4970114265081	DB01115	NIFEDIPINE (EQV-XL) 30MG TAB,SA,UD [VA Product]
C4970035852322	DB01115	NIFEDIPINE (EQV-CC) 30MG TAB,SA,UD [VA Product]
C47314	DB00393	NIMODIPINE 30MG CAP [VA Product]
C4970056887956	DB01115	NIFEDIPINE (EQV-CC) 90MG TAB,SA,UD [VA Product]
C4969501826628	DB01115	NIFEDIPINE (EVQ-CC) 90MG TAB,SA,UD [VA Product]
C4970051803790	DB01115	NIFEDIPINE (EQV-CC) 90MG TAB,SA [VA Product]
C4969546857771	DB01115	NIFEDIPINE (EVQ-CC) 90MG TAB,SA [VA Product]
C47290	DB01115	NIFEDIPINE (MYLAN-XL) 90MG SA TAB [VA Product]
C40194	DB01225	ENOXAPARIN 100MG/ML INJ,SYRINGE,1ML [VA Product]
C44828	DB00281	LIDOCAINE 5% OINT,DENT [VA Product]
C44830	DB00281	LIDOCAINE 5% OINT,TOP [VA Product]
C50.68^25906^	DB09096	BENZOYL PEROXIDE 3% CREAM,TOP [VA Product]
C40206	DB01225	ENOXAPARIN 80MG/0.8ML INJ,SYRINGE,0.8ML [VA Product]
C40196	DB01225	ENOXAPARIN 120MG/0.8ML INJ,SYRINGE,0.8ML [VA Product]
C44762	DB00451	LEVOTHYROXINE NA 0.1MG TAB,UD (SYNTHROID) [VA Product]
C44760	DB00451	LEVOTHYROXINE NA 0.1MG TAB (SYNTHROID) [VA Product]
C44766	DB00451	LEVOTHYROXINE NA 0.2MG TAB (SYNTHROID) [VA Product]
C44768	DB00451	LEVOTHYROXINE NA 0.2MG TAB,UD (SYNTHROID) [VA Product]
C39456	DB00390	DIGOXIN 0.1MG CAP [VA Product]
C39468	DB00390	DIGOXIN 0.5MG TAB [VA Product]
C38064	DB00318	CODEINE SO4 30MG TAB,UD [VA Product]
C38062	DB00318	CODEINE SO4 30MG TAB [VA Product]
C45212	DB06795	MAFENIDE ACETATE 50GM/PKT PWDR,TOP [VA Product]
C50.68.17828	DB11150	BARIUM SO4 0.1% SUSP,ORAL [VA Product]
C38046	DB00318	CODEINE PO4 30MG/ML INJ [VA Product]
C38042	DB00318	CODEINE PO4 30MG/ML (PF) INJ [VA Product]
C23426386496887	DB00422	METHYLPHENIDATE 20MG/9HR PATCH [VA Product]
C50.68^25113^	DB00343	DILTIAZEM (EQV-CARDIZEM) 120MG 24HR TAB [VA Product]
C4970004638578	DB00343	DILTIAZEM (CARDIZEM LA) 120MG SA TAB [VA Product]
C50.68^25114^	DB00343	DILTIAZEM (EQV-CARDIZEM) 180MG 24HR TAB [VA Product]
C39520	DB00343	DILTIAZEM (CARDIZEM SR) 90MG SA CAP [VA Product]
C50.68^24941^	DB00343	DILTIAZEM 120MG 12HR CAP,SA [VA Product]
C50.68^24949^	DB00343	DILTIAZEM HCL 120MG 12HR CAP,SA [VA Product]
C39516	DB00343	DILTIAZEM (CARDIZEM SR) 120MG SA CAP [VA Product]
C23426258771715	DB00343	DILTIAZEM (CARDIZEM LA) 180MG SA TAB [VA Product]
C53506	DB00163	VITAMIN E 600UNT CAP [VA Product]
C53502	DB00163	VITAMIN E 50MG/ML DROPS,ORAL [VA Product]
C38962	DB00514	DEXTROMETHORPHAN HBR 15MG/5ML LIQUID [VA Product]
C38964	DB00514	DEXTROMETHORPHAN HBR 15MG/5ML SYRUP [VA Product]
C50.68.19630	DB00999	HYDROCHLOROTHIAZIDE 12.5MG TAB [VA Product]
C275860	DB01156	BUPROPION HCL 100MG TAB,SA [VA Product]
C49058	DB01345	POTASSIUM ACETATE 2MEQ/ML INJ [VA Product]
C49062	DB01345	POTASSIUM ACETATE 4MEQ/ML INJ [VA Product]
C49060	DB01345	POTASSIUM ACETATE 4MEQ/ML (PF) INJ [VA Product]
C50.68^21981^	DB00814	MELOXICAM 7.5MG/5ML SUSP,ORAL [VA Product]
C39618	DB00917	DINOPROSTONE 10MG INSERT,VAG [VA Product]
C49348	DB09345	PRAMOXINE HCL 1% AEROSOL,RTL [VA Product]
C35400	DB00443	BETAMETHASONE DIPROPIONATE 0.1% AEROSOL,TOP [VA Product]
C45560	DB00825	MENTHOL GEL,TOP [VA Product]
C45556	DB00825	MENTHOL COMPOUND OINT,TOP [VA Product]
C45554	DB00825	MENTHOL 8.4MG COUGH DROP [VA Product]
C39414	DB00890	DIENESTROL 0.01% CREAM,VAG [VA Product]
C41432	DB00623	FLUPHENAZINE HCL 5MG TAB,UD [VA Product]
C41430	DB00623	FLUPHENAZINE HCL 5MG TAB [VA Product]
C50.68.18235	DB11123	SODIUM HYPOCHLORITE 0.125% SOLN,TOP [VA Product]
C276430	DB00770	ALPROSTADIL 10MCG/VIL IMPULSE INJ,SYSTEM [VA Product]
C50.68^24922^	DB00770	ALPROSTADIL 20MCG/VIL IMPULSE INJ,SYSTEM [VA Product]
C33266	DB00770	ALPROSTADIL 20MCG/VIL IMPLUSE INJ,SYSTEM [VA Product]
C35780	DB00921	BUPRENORPHINE HCL 0.3MG/ML INJ [VA Product]
C50.68^24204^	DB00986	GLYCOPYRROLATE 1.5MG TAB [VA Product]
C50.68^25989^	DB00422	METHYLPHENIDATE HCL (EQV-METADATE CD) 50MG CAP,SA [VA Product]
C4969190471694	DB09096	BENZOYL PEROXIDE 6% WASH,TOP [VA Product]
C35318	DB09096	BENZOYL PEROXIDE 6% GEL,TOP [VA Product]
C53570	DB00682	WARFARIN NA 5MG/VIL INJ [VA Product]
C40836	DB08987	ETIDOCAINE HCL 1% INJ [VA Product]
C36928	DB09278	CHARCOAL,ACTIVATED 260MG CAP [VA Product]
C36916	DB09278	CHARCOAL 260MG CAP,ORAL [VA Product]
C50.68^26400^	DB00864	TACROLIMUS (ENVARSUS  XR) 0.75MG TAB,SA [VA Product]
C50.68^26447^	DB00864	TACROLIMUS (ENVARSUS XR) 0.75MG TAB,SA [VA Product]
C4969119319913	DB11097	PSYLLIUM 3.4GM WAFER,ORAL [VA Product]
C33278	DB00770	ALPROSTADIL 40MCG/VIL INJ,SYSTEM [VA Product]
C33276	DB00770	ALPROSTADIL 40MCG/VIL INJ [VA Product]
C44386	DB00465	KETOROLAC TROMETHAMINE 10MG TAB [VA Product]
C46430	DB00691	MOEXIPRIL HCL 7.5MG TAB [VA Product]
C46428	DB00691	MOEXIPRIL HCL 15MG TAB [VA Product]
C35054	DB00542	BENAZEPRIL HCL 20MG TAB [VA Product]
C35056	DB00542	BENAZEPRIL HCL 20MG TAB,UD [VA Product]
C50.68^25646^	DB00860	PREDNISOLONE NA PHOSPHATE 15MG/5ML SOLN,ORAL [VA Product]
C50.68^21735^	DB00860	PREDNISOLONE 3MG/ML SOLN,ORAL [VA Product]
C49402	DB00860	PREDNISOLONE 15MG/5ML SYRUP [VA Product]
C50.68^22166^	DB00656	TRAZODONE HCL 150MG 24HR TAB,SA [VA Product]
C41696	DB00789	GADOPENTETATE DIMEGLUMINE 469.01MG/ML INJ,SOLN [VA Product]
C50.68^24119^	DB01181	IFOSFAMIDE 50MG/ML INJ,20ML [VA Product]
C43538	DB01181	IFOSFAMIDE 1GM/VIL INJ [VA Product]
C276952	DB09096	BENZOYL PEROXIDE 3% GEL,TOP [VA Product]
C50.68^24120^	DB01181	IFOSFAMIDE 50MG/ML INJ,60ML [VA Product]
C49756	DB00571	PROPRANOLOL HCL 60MG CAP,SA [VA Product]
C50.68^26344^	DB00921	BUPRENORPHINE 750MCG FILM,BUCCAL [VA Product]
C44424	DB00598	LABETALOL HCL 100MG TAB,UD [VA Product]
C44422	DB00598	LABETALOL HCL 100MG TAB [VA Product]
C43358	DB06789	HYDROXYPROGESTERONE CAPROATE 250MG/ML INJ [VA Product]
C43360	DB06789	HYDROXYPROGESTERONE CAPROATE 250MG/ML INJ,REPOSITORY [VA Product]
C41088	DB09517	FERRIC NA GLUCONATE COMPLEX 12.5MG/ML INJ [VA Product]
C43940	DB05382	IOHEXOL 302MG/ML INJ [VA Product]
C49056	DB01345	POTASSIUM ACETATE 2MEQ/ML (PF) INJ [VA Product]
C35812	DB00490	BUSPIRONE HCL 15MG TAB [VA Product]
C50.68.18024	DB00490	BUSPIRONE HCL 15MG TAB,UD [VA Product]
C39246	DB00271	DIATRIZOATE MEGLUMINE 52%/DIATRIZOATE NA 8% INJ [VA Product]
C50.68^26680^	DB00107	OXYTOCIN 6UNIT/100ML IN 0.9% SODIUM CHLORIDE 500ML INJ,SOLN [VA Product]
C275921	DB01244	BEPRIDIL HCL 400MG TAB [VA Product]
C39244	DB00271	DIATRIZOATE MEGLUMINE 50%/DIATRIZOATE NA 25% INJ [VA Product]
C274811	DB01602	BACAMPICILLIN HCL 125MG/5ML SUSP [VA Product]
C50.68^25673^	DB00107	OXYTOCIN 4UNIT/100ML IN 0.9% SODIUM CHLORIDE 1000ML INJ,SOLN [VA Product]
C32360	DB00210	ADAPALENE 0.1% CREAM,TOP [VA Product]
C33364	DB06723	ALUMINUM HYDROXIDE 400MG CAP [VA Product]
C274097	DB00485	DICLOXACILLIN NA 125MG CAP [VA Product]
C39376	DB00266	DICUMAROL 50MG TAB [VA Product]
C39388	DB00900	DIDANOSINE 100MG TAB,CHEWABLE [VA Product]
C50.68^25773^	DB09100	THYROID 162.5MG TAB [VA Product]
C39396	DB00900	DIDANOSINE 150MG TAB,CHEWABLE [VA Product]
C39398	DB00900	DIDANOSINE 167MG/PKG SOLN,ORAL [VA Product]
C43938	DB09115	IODOQUINOL 650MG TAB [VA Product]
C43932	DB09115	IODOQUINOL 210MG TAB [VA Product]
C50.68^24101^	DB00451	LEVOTHYROXINE NA 0.150MG CAP,UD [VA Product]
C38548	DB01219	DANTROLENE NA 100MG CAP [VA Product]
C38552	DB01219	DANTROLENE NA 25MG CAP [VA Product]
C53780	DB00425	ZOLPIDEM TARTRATE 10MG TAB [VA Product]
C53782	DB00425	ZOLPIDEM TARTRATE 10MG TAB,UD [VA Product]
C50.68^26009^	DB01238	ARIPIPRAZOLE 400MG/SYR INJ,SUSP,SA,KIT [VA Product]
C53784	DB00425	ZOLPIDEM TARTRATE 5MG TAB [VA Product]
C53786	DB00425	ZOLPIDEM TARTRATE 5MG TAB,UD [VA Product]
C273524	DB00908	QUINIDINE POLYGALACTURONATE 275MG TAB [VA Product]
C276204	DB00938	SALMETEROL XINAFOATE 21MCG/ACTUAT INHL,ORAL,6.5GM [VA Product]
C276203	DB00938	SALMETEROL XINAFOATE 21MCG/ACTUAT INHL,ORAL,13GM [VA Product]
C50522	DB00936	SALICYLIC ACID PWDR [VA Product]
C50520	DB00936	SALICYLIC ACID GEL,TOP [VA Product]
C50516	DB00936	SALICYLIC ACID 60% CREAM,TOP [VA Product]
C50514	DB00936	SALICYLIC ACID 6% GEL,TOP [VA Product]
C50510	DB00936	SALICYLIC ACID 5% GEL,TOP [VA Product]
C51248	DB00489	SOTALOL HCL 240MG TAB [VA Product]
C50532	DB01399	SALSALATE 500MG TAB [VA Product]
C50534	DB01399	SALSALATE 500MG TAB,UD [VA Product]
C275163	DB01399	SALSALATE 500MG TAB,SA [VA Product]
C50.68.20529	DB00889	GRANISETRON 3.1MG/24HR PATCH [VA Product]
C36994	DB01563	CHLORAL HYDRATE 500MG/5ML SYRUP,5ML [VA Product]
C36992	DB01563	CHLORAL HYDRATE 500MG/5ML SYRUP [VA Product]
C36474	DB00521	CARTEOLOL 5MG TAB [VA Product]
C42718	DB11627	HEPATITIS B VACCINE (RECOMBINANT) 40MCG/ML INJ,SUSP [VA Product]
C50.68^25532^	DB00813	FENTANYL 37.5MCG/HR PATCH [VA Product]
C273716	DB00415	AMPICILLIN NA 500MG/VIL INJ,ADD-VANTAGE [VA Product]
C33832	DB00415	AMPICILLIN NA 500MG/VIL INJ [VA Product]
C273698	DB00415	AMPICILLIN NA 500MG/BAG INJ [VA Product]
C32372	DB00640	ADENOSINE 3MG/ML INJ [VA Product]
C32380	DB00640	ADENOSINE 3MG/ML INJ,VIL,20ML [VA Product]
C46860	DB00410	MUPIROCIN 2% OINT,TOP [VA Product]
C47150	DB00955	NETILMICIN SO4 10MG/ML INJ [VA Product]
C50.68.18291	DB11597	RHO (D) IMMUNE GLOBULIN,HUMAN (WINRHO SDF) 2500UNT/VIL INJ [VA Product]
C35324	DB00865	BENZPHETAMINE HCL 50MG TAB [VA Product]
C50.68^27414^	DB01109	HEPARIN NA 5000 UNT/0.5ML INJ,VIL,0.5ML [VA Product]
C44048	DB09333	IPODATE NA 500MG CAP [VA Product]
C44046	DB09333	IPODATE CA 3GM/PKG PWDR [VA Product]
C50.68^22212^	DB13359	MAGNESIUM ASPARTATE 615MG TAB [VA Product]
C276716	DB00227	LOVASTATIN 60MG TAB,SA [VA Product]
C276714	DB00227	LOVASTATIN 40MG TAB,SA [VA Product]
C50354	DB00296	ROPIVACAINE HCL 0.75% INJ,STERILE-PAK,20ML [VA Product]
C50352	DB00296	ROPIVACAINE HCL 0.75% INJ,AMP,20ML [VA Product]
C50358	DB00296	ROPIVACAINE HCL 0.75% INJ,VIL,20ML [VA Product]
C50356	DB00296	ROPIVACAINE HCL 0.75% INJ,VIL,10ML [VA Product]
C4968855246127	DB13139	LEVALBUTEROL TARTRATE 59MCG/SPRAY INHL,ORAL,15GM [VA Product]
C50.68.20320	DB13139	LEVALBUTEROL 45MCG/SPRAY INHL,ORAL,15GM [VA Product]
C46492	DB00471	MONTELUKAST NA 10MG TAB,UD [VA Product]
C46490	DB00471	MONTELUKAST NA 10MG TAB [VA Product]
C52412	DB00323	TOLCAPONE 100MG TAB [VA Product]
C52414	DB00323	TOLCAPONE 200MG TAB [VA Product]
C38788	DB01234	DEXAMETHASONE ACETATE PWDR [VA Product]
C38764	DB01234	DEXAMETHASONE 0.5MG/5ML SOLN,ORAL [VA Product]
C38762	DB01234	DEXAMETHASONE 0.5MG/5ML ELIXIR [VA Product]
C38760	DB01234	DEXAMETHASONE 0.5MG/0.5ML SOLN,ORAL [VA Product]
C4969004584940	DB01234	DEXAMETHASONE 1MG/1ML SOLN,ORAL [VA Product]
C32318	DB00459	ACITRETIN 10MG CAP [VA Product]
C42042	DB01016	GLYBURIDE 1.5MG TAB [VA Product]
C41920	DB01067	GLIPIZIDE 5MG TAB,SA [VA Product]
C41722	DB01004	GANCICLOVIR 250MG CAP [VA Product]
C41746	DB01044	GATIFLOXACIN 400MG TAB [VA Product]
C41138	DB01592	FERROUS GLUCONATE 320MG TAB [VA Product]
C41126	DB01592	FERROUS FUMARATE 325MG TAB [VA Product]
C41128	DB01592	FERROUS FUMARATE 350MG TAB,UD [VA Product]
C274722	DB01592	FERROUS FUMARATE 350MG TAB [VA Product]
C41134	DB01592	FERROUS GLUCONATE 300MG TAB,UD [VA Product]
C41132	DB01592	FERROUS GLUCONATE 300MG TAB [VA Product]
C50.68.20682	DB00295	MORPHINE S04 10MG/ML INJ,SOLN,PCA,30ML [VA Product]
C46528	DB00295	MORPHINE SO4 10MG/ML (PF) INJ,SELECT-A-JET,20ML [VA Product]
C41098	DB01592	FERROUS FUMARATE 100MG TAB,CHEWABLE,UD [VA Product]
C41112	DB01592	FERROUS FUMARATE 200MG TAB [VA Product]
C41114	DB01592	FERROUS FUMARATE 200MG TAB,UD [VA Product]
C50.68^25130^	DB09321	ZINC OXIDE 6% CREAM,TOP [VA Product]
C44162	DB00951	ISONIAZID 100MG/ML INJ [VA Product]
C50.68.20308	DB00097	CHORIOGONADOTROPIN ALFA 250MCG/0.5ML INJ,SYR [VA Product]
C43230	DB00741	HYDROCORTISONE NA SUCCINATE 1000MG/VIL INJ,SOLN [VA Product]
C48322	DB09323	PEN G BENZATHINE 450000UNT/PEN G PROCAINE 150000UNT/ML INJ,SUSP [VA Product]
C38810	DB01234	DEXAMETHASONE SODIUM PHOSPHATE PWDR [VA Product]
C35136	DB01086	BENZOCAINE 10% GEL,DENTAL [VA Product]
C35272	DB09096	BENZOYL PEROXIDE 10% LIQUID,TOP [VA Product]
C35278	DB09096	BENZOYL PEROXIDE 10% WASH [VA Product]
C43972	DB05382	IOPAMIDOL 410MG/ML INJ [VA Product]
C43970	DB05382	IOPAMIDOL 408MG/ML INJ [VA Product]
C34614	DB01574	ATTAPULGITE 750MG TAB [VA Product]
C34612	DB01574	ATTAPULGITE 600MG/15ML LIQUID,ORAL [VA Product]
C35140	DB01086	BENZOCAINE 10MG LOZENGE [VA Product]
C38894	DB01576	DEXTROAMPHETAMINE SO4 15MG CAP [VA Product]
C43810	DB09153	INTERFERON ALFA-2A,RECOMBINANT 3 MILLION UNT/ML INJ [VA Product]
C48828	DB01085	PILOCARPINE HCL 0.25% SOLN,OPH [VA Product]
C35416	DB00443	BETAMETHASONE VALERATE PWDR [VA Product]
C51046	DB09325	SODIUM FLUORIDE 2% SOLN [VA Product]
C50.68^26285^	DB00422	METHYLPHENIDATE HCL (AVKARE) 18MG TAB,SA [VA Product]
C50.68^26286^	DB00422	METHYLPHENIDATE HCL (KREMERS) 18MG TAB,SA [VA Product]
C50.68^26284^	DB00422	METHYLPHENIDATE HCL (EQV-CONCERTA) 18MG TAB,SA [VA Product]
C46032	DB00422	METHYLPHENIDATE HCL 18MG TAB,SA [VA Product]
C50.68.18836	DB00422	METHYLPHENIDATE HCL 10MG TAB,CHEWABLE [VA Product]
C46048	DB00959	METHYLPREDNISOLONE 16MG TAB ADT-PAK,14 [VA Product]
C46028	DB00422	METHYLPHENIDATE HCL 10MG TAB [VA Product]
C39374	DB00266	DICUMAROL 25MG TAB [VA Product]
C39370	DB00485	DICLOXACILLIN NA 500MG CAP [VA Product]
C39368	DB00485	DICLOXACILLIN NA 250MG CAP [VA Product]
C39342	DB01144	DICHLORPHENAMIDE 50MG TAB [VA Product]
C39322	DB01119	DIAZOXIDE 50MG/ML SUSP,ORAL [VA Product]
C39320	DB01119	DIAZOXIDE 50MG CAP [VA Product]
C39306	DB00829	DIAZEPAM 5MG TAB,UD [VA Product]
C39304	DB00829	DIAZEPAM 5MG TAB [VA Product]
C39298	DB00829	DIAZEPAM 2MG TAB [VA Product]
C39300	DB00829	DIAZEPAM 2MG TAB,UD [VA Product]
C50.68^23440^	DB00936	SALICYLIC ACID 2% GEL,TOP [VA Product]
C35418	DB00195	BETAXOLOL HCL 0.25% SUSP,OPH [VA Product]
