decipher id 	 decipher name 	 db_type 
71529	obesity due to melanocortin 4 receptor deficiency	ORPHA
717	catecholamine-producing tumor	ORPHA
718	isolated pierre robin syndrome	ORPHA
720	pili bifurcati	ORPHA
722	hypoplasminogenemia	ORPHA
724	idiopathic acute eosinophilic pneumonia	ORPHA
727	microscopic polyangiitis	ORPHA
732	polymyositis	ORPHA
73224	tubular renal disease-cardiomyopathy syndrome	ORPHA
73246	visceral neuropathy-brain anomalies-facial dysmorphism-developmental delay syndrome	ORPHA
73272	growth delay due to insulin-like growth factor type 1 deficiency	ORPHA
73273	growth delay due to insulin-like growth factor i resistance	ORPHA
73274	acquired hemophilia	ORPHA
735	porokeratosis of mibelli	ORPHA
737	porokeratosis plantaris palmaris et disseminata	ORPHA
742	prolidase deficiency	ORPHA
743	hereditary thrombophilia due to congenital protein s deficiency	ORPHA
745	hereditary thrombophilia due to congenital protein c deficiency	ORPHA
752	46,xy disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	ORPHA
75234	cholesteryl ester storage disease	ORPHA
753	46,xy disorder of sex development due to 5-alpha-reductase 2 deficiency	ORPHA
75325	osteosclerosis-ichthyosis-premature ovarian failure syndrome	ORPHA
75373	progressive bifocal chorioretinal atrophy	ORPHA
75378	oligocone trichromacy	ORPHA
75389	brain malformation-congenital heart disease-postaxial polydactyly syndrome	ORPHA
75392	ehlers-danlos syndrome, periodontitis type	ORPHA
75496	ehlers-danlos syndrome, progeroid type	ORPHA
75497	x-linked ehlers-danlos syndrome	ORPHA
755	leydig cell hypoplasia	ORPHA
75501	ehlers-danlos syndrome, fibronectinemic type	ORPHA
757	pseudohypoaldosteronism type 2	ORPHA
75840	congenital muscular dystrophy, ullrich type	ORPHA
75857	6q terminal deletion syndrome	ORPHA
759	central precocious puberty	ORPHA
761	immunoglobulin a vasculitis	ORPHA
768	familial long qt syndrome	ORPHA
769	rabson-mendenhall syndrome	ORPHA
77243	lipedema	ORPHA
77258	trichorhinophalangeal syndrome type 1 and 3	ORPHA
77259	gaucher disease type 1	ORPHA
77260	gaucher disease type 2	ORPHA
77261	gaucher disease type 3	ORPHA
77297	majeed syndrome	ORPHA
77298	anophthalmia/microphthalmia-esophageal atresia syndrome	ORPHA
77300	auricular abnormalities-cleft lip with or without cleft palate-ocular abnormalities syndrome	ORPHA
77301	monosomy 9q22.3	ORPHA
776	x-linked intellectual disability with marfanoid habitus	ORPHA
777	x-linked non-syndromic intellectual disability	ORPHA
779	reynolds syndrome	ORPHA
785	estrogen resistance syndrome	ORPHA
786	glucocorticoid resistance	ORPHA
79	congenital alpha2-antiplasmin deficiency	ORPHA
79083	pparg-related familial partial lipodystrophy	ORPHA
79084	familial partial lipodystrophy, köbberling type	ORPHA
79085	akt2-related familial partial lipodystrophy	ORPHA
79086	acquired generalized lipodystrophy	ORPHA
79087	partial acquired lipodystrophy	ORPHA
79088	localized lipodystrophy	ORPHA
79094	grange syndrome	ORPHA
79095	congenital bile acid synthesis defect type 4	ORPHA
79099	interstitial granulomatous dermatitis with arthritis	ORPHA
79102	thyrotoxic periodic paralysis	ORPHA
79106	eiken syndrome	ORPHA
79107	developmental malformations-deafness-dystonia syndrome	ORPHA
79113	mandibulofacial dysostosis-microcephaly syndrome	ORPHA
79129	trichodysplasia-amelogenesis imperfecta syndrome	ORPHA
79132	sparse hair-short stature-skin anomalies syndrome	ORPHA
79133	focal facial dermal dysplasia type i	ORPHA
79134	dend syndrome	ORPHA
79141	hereditary painful callosities	ORPHA
79149	dermochondrocorneal dystrophy	ORPHA
79156	seizures-intellectual disability due to hydroxylysinuria syndrome	ORPHA
79168	disorder of bile acid synthesis	ORPHA
79234	crigler-najjar syndrome type 1	ORPHA
79235	crigler-najjar syndrome type 2	ORPHA
79238	galactose epimerase deficiency	ORPHA
79239	classic galactosemia	ORPHA
79254	classic phenylketonuria	ORPHA
79262	adult neuronal ceroid lipofuscinosis	ORPHA
79263	infantile neuronal ceroid lipofuscinosis	ORPHA
79277	congenital erythropoietic porphyria	ORPHA
79278	autosomal erythropoietic protoporphyria	ORPHA
79279	alpha-n-acetylgalactosaminidase deficiency type 1	ORPHA
79280	alpha-n-acetylgalactosaminidase deficiency type 2	ORPHA
79281	alpha-n-acetylgalactosaminidase deficiency type 3	ORPHA
79282	methylmalonic acidemia with homocystinuria, type cblc	ORPHA
79283	methylmalonic acidemia with homocystinuria, type cbld	ORPHA
79284	methylmalonic acidemia with homocystinuria type cblf	ORPHA
79292	fish-eye disease	ORPHA
79299	hyperinsulinism due to glucokinase deficiency	ORPHA
79301	congenital bile acid synthesis defect type 1	ORPHA
79302	congenital bile acid synthesis defect type 3	ORPHA
79303	congenital bile acid synthesis defect type 2	ORPHA
79312	vitamin b12-unresponsive methylmalonic acidemia type mut-	ORPHA
79319	mpi-cdg	ORPHA
79320	alg6-cdg	ORPHA
79321	alg3-cdg	ORPHA
79322	dpm1-cdg	ORPHA
79323	mpdu1-cdg	ORPHA
79324	alg12-cdg	ORPHA
79325	alg8-cdg	ORPHA
79326	alg2-cdg	ORPHA
79327	alg1-cdg	ORPHA
79328	alg9-cdg	ORPHA
79329	mgat2-cdg	ORPHA
79330	mogs-cdg	ORPHA
79332	b4galt1-cdg	ORPHA
79333	cog7-cdg	ORPHA
79357	hereditary palmoplantar keratoderma	ORPHA
79361	inherited epidermolysis bullosa	ORPHA
79373	ectodermal dysplasia syndrome	ORPHA
79394	congenital non-bullous ichthyosiform erythroderma	ORPHA
79395	keratoderma hereditarium mutilans with ichthyosis	ORPHA
79396	epidermolysis bullosa simplex, dowling-meara type	ORPHA
79397	epidermolysis bullosa simplex with mottled pigmentation	ORPHA
79399	generalized epidermolysis bullosa simplex, non-dowling-meara type	ORPHA
79400	localized epidermolysis bullosa simplex	ORPHA
79401	epidermolysis bullosa simplex, ogna type	ORPHA
79404	junctional epidermolysis bullosa, herlitz type	ORPHA
79405	junctional epidermolysis bullosa inversa	ORPHA
79406	late-onset junctional epidermolysis bullosa	ORPHA
79408	severe generalized recessive dystrophic epidermolysis bullosa	ORPHA
79409	recessive dystrophic epidermolysis bullosa inversa	ORPHA
79410	pretibial dystrophic epidermolysis bullosa	ORPHA
79411	transient bullous dermolysis of the newborn	ORPHA
79431	oculocutaneous albinism type 1a	ORPHA
79432	oculocutaneous albinism type 2	ORPHA
79433	oculocutaneous albinism type 3	ORPHA
79434	oculocutaneous albinism type 1b	ORPHA
79435	oculocutaneous albinism type 4	ORPHA
79444	pseudohypoparathyroidism type 1c	ORPHA
79455	cutaneous mastocytoma	ORPHA
79457	maculopapular cutaneous mastocytosis	ORPHA
79473	porphyria variegata	ORPHA
79474	atypical werner syndrome	ORPHA
79476	griscelli disease type 1	ORPHA
79477	griscelli disease type 2	ORPHA
79478	griscelli disease type 3	ORPHA
79480	pemphigus erythematosus	ORPHA
79481	pemphigus foliaceus	ORPHA
79492	pili gemini	ORPHA
79501	punctate palmoplantar keratoderma type 1	ORPHA
79503	ichthyosis hystrix of curth-macklin	ORPHA
79506	cholesterol-ester transfer protein deficiency	ORPHA
799	schizencephaly	ORPHA
800	schwartz-jampel syndrome	ORPHA
805	tuberous sclerosis complex	ORPHA
812	sialidosis type 1	ORPHA
816	sjögren-larsson syndrome	ORPHA
82004	ehlers-danlos syndrome with periventricular heterotopia	ORPHA
823	isolated spina bifida	ORPHA
833	encephalopathy due to sulfite oxidase deficiency	ORPHA
834	free sialic acid storage disease	ORPHA
83453	vulvovaginal gingival syndrome	ORPHA
83461	congenital primary aphakia	ORPHA
83465	narcolepsy without cataplexy	ORPHA
83469	desmoplastic small round cell tumor	ORPHA
83472	camos syndrome	ORPHA
83473	megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome	ORPHA
83601	steroid-responsive encephalopathy associated with autoimmune thyroiditis	ORPHA
83619	macrostomia-preauricular tags-external ophthalmoplegia syndrome	ORPHA
83628	pelvis syndrome	ORPHA
838	susac syndrome	ORPHA
839	congenital nephrotic syndrome, finnish type	ORPHA
84085	hinman syndrome	ORPHA
84090	fibronectin glomerulopathy	ORPHA
841	sebocystomatosis	ORPHA
84142	isaac syndrome	ORPHA
847	alpha-thalassemia-x-linked intellectual disability syndrome	ORPHA
848	beta-thalassemia	ORPHA
851	paris-trousseau thrombocytopenia	ORPHA
85112	palmoplantar keratoderma-xx sex reversal-predisposition to squamous cell carcinoma syndrome	ORPHA
85162	facial onset sensory and motor neuronopathy	ORPHA
85164	camptodactyly-tall stature-scoliosis-hearing loss syndrome	ORPHA
85165	severe achondroplasia-developmental delay-acanthosis nigricans syndrome	ORPHA
85166	platyspondylic dysplasia, torrance type	ORPHA
85167	spondylometaphyseal dysplasia-cone-rod dystrophy syndrome	ORPHA
85168	craniofacial conodysplasia	ORPHA
85169	familial digital arthropathy-brachydactyly	ORPHA
85170	mesomelic dysplasia, savarirayan type	ORPHA
85172	microcephalic osteodysplastic dysplasia, saul-wilson type	ORPHA
85174	pseudodiastrophic dysplasia	ORPHA
85175	astley-kendall dysplasia	ORPHA
85184	craniometadiaphyseal dysplasia, wormian bone type	ORPHA
85194	spondylo-ocular syndrome	ORPHA
85197	genochondromatosis type 1	ORPHA
85198	dysspondyloenchondromatosis	ORPHA
85199	craniosynostosis-anal anomalies-porokeratosis syndrome	ORPHA
85201	genitopatellar syndrome	ORPHA
85202	keutel syndrome	ORPHA
85203	acropectoral syndrome	ORPHA
85273	x-linked intellectual disability, abidi type	ORPHA
85275	microphthalmia-ankyloblepharon-intellectual disability syndrome	ORPHA
85277	x-linked intellectual disability, cantagrel type	ORPHA
85280	x-linked intellectual disability-cubitus valgus-dysmorphism syndrome	ORPHA
85284	bresek syndrome	ORPHA
85286	x-linked intellectual disability, shashi type	ORPHA
85287	x-linked intellectual disability, siderius type	ORPHA
85293	x-linked intellectual disability, cabezas type	ORPHA
85294	x-linked epilepsy-learning disabilities-behavior disorders syndrome	ORPHA
85297	x-linked spinocerebellar ataxia type 3	ORPHA
85317	x-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome	ORPHA
85318	x-linked intellectual disability-precocious puberty-obesity syndrome	ORPHA
85320	x-linked intellectual disability-macrocephaly-macroorchidism syndrome	ORPHA
85321	deafness-intellectual disability syndrome, martin-probst type	ORPHA
85322	x-linked intellectual disability, pai type	ORPHA
85324	x-linked intellectual disability, shrimpton type	ORPHA
85325	x-linked intellectual disability, stevenson type	ORPHA
85328	x-linked intellectual disability, turner type	ORPHA
85329	x-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome	ORPHA
85330	x-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome	ORPHA
85332	x-linked intellectual disability-retinitis pigmentosa syndrome	ORPHA
85334	x-linked neurodegenerative syndrome, bertini type	ORPHA
85336	x-linked neurodegenerative syndrome, hamel type	ORPHA
85338	x-linked intellectual disability-ataxia-apraxia syndrome	ORPHA
85408	rheumatoid factor-negative juvenile idiopathic arthritis	ORPHA
85410	oligoarticular juvenile idiopathic arthritis	ORPHA
85414	systemic-onset juvenile idiopathic arthritis	ORPHA
85435	rheumatoid factor-positive polyarticular juvenile idiopathic arthritis	ORPHA
85438	enthesitis-related juvenile idiopathic arthritis	ORPHA
85443	al amyloidosis	ORPHA
85445	aa amyloidosis	ORPHA
85446	wild type abeta2m amyloidosis	ORPHA
859	transcobalamin deficiency	ORPHA
861	treacher-collins syndrome	ORPHA
86309	dpagt1-cdg	ORPHA
867	familial multiple trichoepithelioma	ORPHA
86788	x-linked severe congenital neutropenia	ORPHA
86814	benign adult familial myoclonic epilepsy	ORPHA
86818	alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome	ORPHA
86822	lissencephaly type 3-metacarpal bone dysplasia syndrome	ORPHA
86893	nodular lymphocyte predominant hodgkin lymphoma	ORPHA
869	triple a syndrome	ORPHA
86909	myoclonic epilepsy of infancy	ORPHA
86914	lymphedema-cerebral arteriovenous anomaly syndrome	ORPHA
86918	diffuse palmoplantar keratoderma-acrocyanosis syndrome	ORPHA
86919	keratosis palmaris et plantaris-clinodactyly syndrome	ORPHA
86923	hereditary palmoplantar keratoderma, gamborg-nielsen type	ORPHA
871	familial progressive cardiac conduction defect	ORPHA
873	desmoid tumor	ORPHA
87876	sialidosis type 2	ORPHA
882	tyrosinemia type 1	ORPHA
884	tetrasomy 12p	ORPHA
88621	ichthyosis-prematurity syndrome	ORPHA
88635	myopathy due to calsequestrin and serca1 protein overload	ORPHA
88637	hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	ORPHA
88639	neurodegeneration due to 3-hydroxyisobutyryl-coa hydrolase deficiency	ORPHA
88643	obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome	ORPHA
88644	autosomal recessive ataxia, beauce type	ORPHA
887	vacterl/vater association	ORPHA
889	cutaneous leukocytoclastic angiitis	ORPHA
895	waardenburg syndrome type 2	ORPHA
897	waardenburg-shah syndrome	ORPHA
89838	krt14-related epidermolysis bullosa simplex	ORPHA
89839	epidermolysis bullosa simplex superficialis	ORPHA
89840	junctional epidermolysis bullosa, non-herlitz type	ORPHA
89841	centripetalis recessive dystrophic epidermolysis bullosa	ORPHA
89842	recessive dystrophic epidermolysis bullosa-generalized other	ORPHA
89843	dystrophic epidermolysis bullosa pruriginosa	ORPHA
9	tetrasomy x	ORPHA
900	granulomatosis with polyangiitis	ORPHA
90023	primary immunodeficiency syndrome due to p14 deficiency	ORPHA
90024	deafness with labyrinthine aplasia, microtia, and microdontia	ORPHA
90033	autoimmune hemolytic anemia, warm type	ORPHA
90035	paroxysmal cold hemoglobinuria	ORPHA
90036	mixed-type autoimmune hemolytic anemia	ORPHA
90037	drug-induced autoimmune hemolytic anemia	ORPHA
90042	primary familial polycythemia	ORPHA
90044	familial pseudohyperkalemia	ORPHA
90045	hereditary folate malabsorption	ORPHA
901	wells syndrome	ORPHA
90153	mandibuloacral dysplasia with type a lipodystrophy	ORPHA
90154	mandibuloacral dysplasia with type b lipodystrophy	ORPHA
90156	centrifugal lipodystrophy	ORPHA
90157	drug-induced localized lipodystrophy	ORPHA
90158	idiopathic localized lipodystrophy	ORPHA
90159	panniculitis and localized lipodystrophy	ORPHA
90160	pressure-induced localized lipoatrophy	ORPHA
90301	acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome	ORPHA
90307	parkes weber syndrome	ORPHA
90308	klippel-trénaunay syndrome	ORPHA
90309	ehlers-danlos syndrome type 1	ORPHA
90318	ehlers-danlos syndrome type 2	ORPHA
90342	xeroderma pigmentosum variant	ORPHA
90348	autosomal dominant cutis laxa	ORPHA
90349	autosomal recessive cutis laxa type 1	ORPHA
90350	autosomal recessive cutis laxa type 2	ORPHA
90362	primary intestinal lymphangiectasia	ORPHA
90363	secondary intestinal lymphangiectasia	ORPHA
904	williams syndrome	ORPHA
90646	deafness-hypogonadism syndrome	ORPHA
90650	otopalatodigital syndrome type 1	ORPHA
90652	otopalatodigital syndrome type 2	ORPHA
90653	stickler syndrome type 1	ORPHA
90654	stickler syndrome type 2	ORPHA
90673	hypothyroidism due to tsh receptor mutations	ORPHA
90674	isolated thyroid-stimulating hormone deficiency	ORPHA
90790	congenital lipoid adrenal hyperplasia due to star deficency	ORPHA
90791	congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency	ORPHA
90793	congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency	ORPHA
90794	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency	ORPHA
90795	congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency	ORPHA
90796	46,xy disorder of sex development due to isolated 17,20-lyase deficiency	ORPHA
90797	partial androgen insensitivity syndrome	ORPHA
90970	primary lipodystrophy	ORPHA
91	aromatase deficiency	ORPHA
91130	cardiomyopathy-hypotonia-lactic acidosis syndrome	ORPHA
91131	dk1-cdg	ORPHA
91133	osteopenia-myopia-hearing loss-intellectual disability-facial dysmorphism syndrome	ORPHA
91135	body skin hyperlaxity due to vitamin k-dependent coagulation factor deficiency	ORPHA
91138	cryoglobulinemic vasculitis	ORPHA
91347	tsh-secreting pituitary adenoma	ORPHA
91348	functioning gonadotropic adenoma	ORPHA
91349	non-functioning pituitary adenoma	ORPHA
91350	pituitary deficiency due to rathke's pouch cysts	ORPHA
91351	pituitary dermoid and epidermoid cysts	ORPHA
91354	pituitary deficiency due to empty sella turcica syndrome	ORPHA
91385	acquired angioedema	ORPHA
91387	familial thoracic aortic aneurysm and aortic dissection	ORPHA
916	aase-smith syndrome	ORPHA
921	abruzzo-erickson syndrome	ORPHA
922	familial nasal acilia	ORPHA
930	idiopathic achalasia	ORPHA
93109	congenital megacalycosis	ORPHA
93160	hypocalcemic vitamin d-resistant rickets	ORPHA
93258	pfeiffer syndrome type 1	ORPHA
93259	pfeiffer syndrome type 2	ORPHA
93260	pfeiffer syndrome type 3	ORPHA
93262	crouzon syndrome-acanthosis nigricans syndrome	ORPHA
93267	cloverleaf skull-multiple congenital anomalies syndrome	ORPHA
93271	short rib-polydactyly syndrome, verma-naumoff type	ORPHA
93274	thanatophoric dysplasia type 2	ORPHA
93283	spondyloepiphyseal dysplasia, kimberley type	ORPHA
93284	spondyloepiphyseal dysplasia tarda	ORPHA
93296	achondrogenesis type 2	ORPHA
93298	achondrogenesis type 1b	ORPHA
93299	achondrogenesis type 1a	ORPHA
93302	brachyolmia, maroteaux type	ORPHA
93304	autosomal dominant brachyolmia	ORPHA
93307	multiple epiphyseal dysplasia type 4	ORPHA
93308	multiple epiphyseal dysplasia type 1	ORPHA
93311	multiple epiphyseal dysplasia type 5	ORPHA
93314	spondylometaphyseal dysplasia, kozlowski type	ORPHA
93315	spondylometaphyseal dysplasia, 'corner fracture' type	ORPHA
93316	spondylometaphyseal dysplasia, schmidt type	ORPHA
93317	spondylometaphyseal dysplasia, sedaghatian type	ORPHA
93328	autosomal dominant omodysplasia	ORPHA
93333	pelviscapular dysplasia	ORPHA
93346	spondyloepimetaphyseal dysplasia congenita, strudwick type	ORPHA
93351	spondyloepimetaphyseal dysplasia, irapa type	ORPHA
93352	spondyloepimetaphyseal dysplasia, shohat type	ORPHA
93359	spondyloepimetaphyseal dysplasia with joint laxity	ORPHA
93360	spondyloepimetaphyseal dysplasia with multiple dislocations	ORPHA
93383	brachydactyly type b	ORPHA
93387	brachydactyly type e	ORPHA
93389	brachydactyly type a5	ORPHA
93402	syndactyly type 1	ORPHA
93404	syndactyly type 3	ORPHA
93405	syndactyly type 4	ORPHA
93406	syndactyly type 5	ORPHA
93409	brachydactyly-syndactyly, zhao type	ORPHA
935	short-limb skeletal dysplasia with severe combined immunodeficiency	ORPHA
93598	primary hyperoxaluria type 1	ORPHA
93599	primary hyperoxaluria type 2	ORPHA
93600	primary hyperoxaluria type 3	ORPHA
939	3-hydroxyisobutyric aciduria	ORPHA
93928	epispadias	ORPHA
93941	laryngotracheoesophageal cleft type 4	ORPHA
93946	hamel cerebro-palato-cardiac syndrome	ORPHA
93947	x-linked intellectual disability, golabi-ito-hall type	ORPHA
94063	12q14 microdeletion syndrome	ORPHA
94064	deafness-infertility syndrome	ORPHA
94066	severe intellectual disability-epilepsy-anal anomalies-distal phalangeal hypoplasia	ORPHA
94089	pseudohypoparathyroidism type 1b	ORPHA
94090	pseudohypoparathyroidism type 2	ORPHA
94095	spondylocostal dysostosis-anal and genitourinary malformations syndrome	ORPHA
945	acalvaria	ORPHA
946	acrocephalosyndactyly	ORPHA
949	acrocraniofacial dysostosis	ORPHA
952	acrofacial dysostosis, weyers type	ORPHA
95409	acute adrenal insufficiency	ORPHA
95459	congenital tricuspid stenosis	ORPHA
95484	aneurysm or dilatation of ascending aorta	ORPHA
95494	combined pituitary hormone deficiencies, genetic forms	ORPHA
95496	pituitary stalk interruption syndrome	ORPHA
955	acroosteolysis dominant type	ORPHA
95501	congenital central diabetes insipidus	ORPHA
95512	adenohypophysitis	ORPHA
95513	panhypophysitis	ORPHA
956	acropectororenal dysplasia	ORPHA
95619	iatrogenic or traumatic pituitary deficiency	ORPHA
95626	acquired central diabetes insipidus	ORPHA
95699	congenital adrenal hyperplasia due to cytochrome p450 oxidoreductase deficiency	ORPHA
957	acropectorovertebral dysplasia	ORPHA
95707	isolated micropenis	ORPHA
95712	thyroid ectopia	ORPHA
95713	athyreosis	ORPHA
95714	primary congenital hypothyroidism without thyroid developmental anomaly	ORPHA
95715	congenital hypothyroidism due to transplacental passage of maternal tsh-binding inhibitory antibodies	ORPHA
95716	familial thyroid dyshormonogenesis	ORPHA
95717	idiopathic congenital hypothyroidism	ORPHA
95719	thyroid hemiagenesis	ORPHA
95720	thyroid hypoplasia	ORPHA
958	acro-renal-mandibular syndrome	ORPHA
959	acro-renal-ocular syndrome	ORPHA
96	ataxia with vitamin e deficiency	ORPHA
96061	mosaic trisomy 8	ORPHA
96092	8p inverted duplication/deletion syndrome	ORPHA
96121	7q11.23 microduplication syndrome	ORPHA
96123	monosomy 22	ORPHA
96129	distal monosomy 19p13.3	ORPHA
96147	kleefstra syndrome due to 9q34 microdeletion	ORPHA
96167	recombinant 8 syndrome	ORPHA
96168	monosomy 13q34	ORPHA
96170	emanuel syndrome	ORPHA
96176	ring chromosome 13	ORPHA
96179	maternal uniparental disomy of chromosome 2	ORPHA
96180	maternal uniparental disomy of chromosome 4	ORPHA
96181	maternal uniparental disomy of chromosome 6	ORPHA
96183	maternal uniparental disomy of chromosome 9	ORPHA
96190	paternal uniparental disomy of chromosome 5	ORPHA
96191	paternal uniparental disomy of chromosome 6	ORPHA
96201	x small rings	ORPHA
96253	cushing disease	ORPHA
96263	48,xxxy syndrome	ORPHA
96264	49,xxxxy syndrome	ORPHA
965	acromegaloid facial appearance syndrome	ORPHA
966	hypertrichosis-acromegaloid facial appearance syndrome	ORPHA
969	acromicric dysplasia	ORPHA
970	hereditary sensory and autonomic neuropathy type 2	ORPHA
972	hereditary continuous muscle fiber activity	ORPHA
97229	riboflavin transporter deficiency	ORPHA
97230	solar urticaria	ORPHA
97231	ligneous conjunctivitis	ORPHA
97240	zebra body myopathy	ORPHA
97261	grfoma	ORPHA
97278	ppoma	ORPHA
97280	glucagonoma	ORPHA
97286	carney-stratakis syndrome	ORPHA
97289	thymic neuroendocrine tumor	ORPHA
97290	familial papillary thyroid carcinoma with renal papillary neoplasia	ORPHA
97297	bohring-opitz syndrome	ORPHA
973	congenital absence/hypoplasia of fingers excluding thumb, unilateral	ORPHA
97332	kienbock disease	ORPHA
97341	persistent placoid maculopathy	ORPHA
977	adrenomyodystrophy	ORPHA
97927	peripheral resistance to thyroid hormones	ORPHA
98028	rare circulatory system disease	ORPHA
981	internal carotid agenesis	ORPHA
98296	ichthyosis associated with a cornified cell envelope and epidermal lipid metabolism anomaly	ORPHA
98299	ichthyosis associated with a nucleotide excision repair anomaly	ORPHA
983	testicular regression syndrome	ORPHA
98697	genetic keratinization disorder associated with ocular features	ORPHA
98797	isochromosomy yp	ORPHA
98798	isochromosomy yq	ORPHA
988	absent tibia-polydactyly syndrome	ORPHA
98807	primary dystonia, dyt13 type	ORPHA
98811	paroxysmal exertion-induced dyskinesia	ORPHA
98849	systemic mastocytosis with an associated clonal hematologic non-mast cell lineage disease	ORPHA
98870	congenital dyserythropoietic anemia type iii	ORPHA
98880	familial afibrinogenemia	ORPHA
98881	familial dysfibrinogenemia	ORPHA
989	hypoglossia-hypodactyly syndrome	ORPHA
98976	congenital glaucoma	ORPHA
99000	adult-onset foveomacular vitelliform dystrophy	ORPHA
991	pagod syndrome	ORPHA
99228	mosaic monosomy x	ORPHA
99329	48,xyyy syndrome	ORPHA
99330	49,xyyyy syndrome	ORPHA
994	fetal akinesia deformation sequence	ORPHA
99413	turner syndrome due to structural x chromosome anomalies	ORPHA
99429	complete androgen insensitivity syndrome	ORPHA
99688	dermotrichic syndrome	ORPHA
99725	pituitary gigantism	ORPHA
99734	myotonia fluctuans	ORPHA
99735	myotonia permanens	ORPHA
99736	acetazolamide-responsive myotonia	ORPHA
99742	amish lethal microcephaly	ORPHA
99776	mosaic trisomy 9	ORPHA
998	albinism-deafness syndrome	ORPHA
99803	haddad syndrome	ORPHA
99819	familial gestational hyperthyroidism	ORPHA
99825	nipah virus disease	ORPHA
99832	resistance to thyrotropin-releasing hormone syndrome	ORPHA
99852	ravine syndrome	ORPHA
99857	secondary syringomyelia	ORPHA
99872	hashimoto-pritzker syndrome	ORPHA
99873	hand-schüller-christian disease	ORPHA
99874	adult pulmonary langerhans cell histiocytosis	ORPHA
99875	ehlers-danlos syndrome type 7a	ORPHA
99876	ehlers-danlos syndrome type 7b	ORPHA
99877	familial parathyroid adenoma	ORPHA
99878	primary parathyroid hyperplasia	ORPHA
99879	familial isolated hyperparathyroidism	ORPHA
99880	hyperparathyroidism-jaw tumor syndrome	ORPHA
99892	acth-dependent cushing syndrome	ORPHA
99893	acth-independent cushing syndrome	ORPHA
999	ermine phenotype	ORPHA
99925	invasive mole	ORPHA
99965	o'sullivan-mcleod syndrome	ORPHA
99967	myxoid/round cell liposarcoma	ORPHA
99971	well-differentiated liposarcoma	ORPHA
99976	adenocarcinoma of esophagus	ORPHA
99977	squamous cell carcinoma of esophagus	ORPHA
